1.99,0.626769942,,1.99,0.555905049,,1.99,0.840359058,,1.99,0.461589204,,1.99,0.233630109
2,0.589704433,,2,0.523779742,,2,0.821971529,,2,0.430221903,,2,0.226945548
2.01,0.55467421,,2.01,0.493585863,,2.01,0.804455704,,2.01,0.401016287,,2.01,0.221129319
2.02,0.521653716,,2.02,0.465307672,,2.02,0.78779842,,2.02,0.373918606,,2.02,0.216141536
2.03,0.490595802,,2.03,0.438902087,,2.03,0.771975049,,2.03,0.34885304,,2.03,0.21193632
2.04,0.461434116,,2.04,0.414300871,,2.04,0.756950207,,2.04,0.32572465,,2.04,0.20846198
2.05,0.434086136,,2.05,0.391413874,,2.05,0.742678997,,2.05,0.304422962,,2.05,0.205661617
2.06,0.408456697,,2.06,0.370133136,,2.06,0.729108705,,2.06,0.284826009,,2.06,0.203474294
2.07,0.384441846,,2.07,0.350337651,,2.07,0.716180867,,2.07,0.266804658,,2.07,0.201836338
2.08,0.361932846,,2.08,0.331898534,,2.08,0.70383358,,2.08,0.250227013,,2.08,0.200682837
2.09,0.340820135,,2.09,0.314684333,,2.09,0.692003946,,2.09,0.234962718,,2.09,0.199949487
2.1,0.320997073,,2.1,0.298566233,,2.1,0.680630499,,2.1,0.220886965,,2.1,0.199574355
2.11,0.30236331,,2.11,0.283422891,,2.11,0.669655524,,2.11,0.20788403,,2.11,0.199499508
2.12,0.284827635,,2.12,0.269144681,,2.12,0.659027123,,2.12,0.195850213,,2.12,0.19967269
2.13,0.268310185,,2.13,0.255637166,,2.13,0.648700936,,2.13,0.184696061,,2.13,0.200048703
2.14,0.252743953,,2.14,0.242823639,,2.14,0.638641444,,2.14,0.174347793,,2.14,0.200590347
2.15,0.238075539,,2.15,0.23064664,,2.15,0.628822795,,2.15,0.164747908,,2.15,0.201269187
2.16,0.224265148,,2.16,0.219068422,,2.16,0.619229107,,2.16,0.155854979,,2.16,0.202065909
2.17,0.211285868,,2.17,0.20807035,,2.17,0.609854266,,2.17,0.147642663,,2.17,0.202970104
2.18,0.199122305,,2.18,0.197651337,,2.18,0.600701231,,2.18,0.140098039,,2.18,0.203979802
2.19,0.187768659,,2.19,0.187825394,,2.19,0.591780891,,2.19,0.133219359,,2.19,0.20510067
2.2,0.177226384,,2.2,0.178618485,,2.2,0.583110553,,2.2,0.12701337,,2.2,0.206344706
2.21,0.167501567,,2.21,0.17006485,,2.21,0.574712144,,2.21,0.121492352,,2.21,0.207728782
2.22,0.158602177,,2.22,0.16220302,,2.22,0.566610228,,2.22,0.116671046,,2.22,0.209273085
2.23,0.150535341,,2.23,0.155071748,,2.23,0.558829944,,2.23,0.112563633,,2.23,0.210999275
2.24,0.143304798,,2.24,0.148706064,,2.24,0.551394987,,2.24,0.10918092,,2.24,0.212928703
2.25,0.136908665,,2.25,0.143133676,,2.25,0.544325717,,2.25,0.106527878,,2.25,0.21508082
2.26,0.131337623,,2.26,0.138371894,,2.26,0.537637515,,2.26,0.104601659,,2.26,0.21747158
2.27,0.126573622,,2.27,0.134425226,,2.27,0.53133945,,2.27,0.103390163,,2.27,0.220112098
2.28,0.122589163,,2.28,0.131283769,,2.28,0.525433325,,2.28,0.102871241,,2.28,0.223007737
2.29,0.11934717,,2.29,0.128922461,,2.29,0.519913156,,2.29,0.103012534,,2.29,0.2261574
2.3,0.116801467,,2.3,0.12730121,,2.3,0.514765081,,2.3,0.103771957,,2.3,0.229553152
2.31,0.114897804,,2.31,0.126365872,,2.31,0.509967713,,2.31,0.10509877,,2.31,0.233180364
2.32,0.113575374,,2.32,0.126050032,,2.32,0.5054929,,2.32,0.106935171,,2.32,0.237018117
2.33,0.112768729,,2.33,0.126277434,,2.33,0.501306843,,2.33,0.109218308,,2.33,0.241039855
2.34,0.112409976,,2.34,0.126964965,,2.34,0.497371512,,2.34,0.111882588,,2.34,0.245214478
2.35,0.112431136,,2.35,0.128025983,,2.35,0.49364627,,2.35,0.11486215,,2.35,0.24950759
2.36,0.112766532,,2.36,0.129373824,,2.36,0.490089625,,2.36,0.118093363,,2.36,0.253882795
2.37,0.113355072,,2.37,0.130925301,,2.37,0.486661,,2.37,0.121517215,,2.37,0.258303209
